KP Pietersen (Eng),2005-2013,37,3,5,0,53,1,Jan-27,53,10.6,30,0,0,T20,Bowling
LE Plunkett (Eng),2006-2006,1,1,4,0,37,1,Jan-37,37,9.25,24,0,0,T20,Bowling
M Pushpakumara (SL),2009-2009,1,1,3,0,27,1,Jan-27,27,9,18,0,0,T20,Bowling
RLB Rambukwella (SL),2013-2013,1,1,4,0,19,1,Jan-19,19,4.75,24,0,0,T20,Bowling
KW Richardson (Aus),2014-2014,2,2,6,0,41,1,Jan-13,41,6.83,36,0,0,T20,Bowling
Sabbir Rahman (Ban),2014-2015,8,3,3,0,16,1,1-Mar,16,5.33,18,0,0,T20,Bowling
AM Samad (Can),2008-2010,7,1,2,0,36,1,Jan-36,36,18,12,0,0,T20,Bowling
Sandeep Sharma (India),2015-2015,2,2,7,0,73,1,Jan-39,73,10.42,42,0,0,T20,Bowling
KV Sharma (India),2014-2014,1,1,4,0,28,1,Jan-28,28,7,24,0,0,T20,Bowling
RG Sharma (India),2007-2015,44,9,11.2,0,113,1,Jan-22,113,9.97,68,0,0,T20,Bowling
LPC Silva (SL),2006-2011,16,2,3,0,15,1,1-Apr,15,5,18,0,0,T20,Bowling
TAM Siriwardana (SL),2015-2015,2,1,2,0,17,1,Jan-17,17,8.5,12,0,0,T20,Bowling
Tanvir Ahmed (Pak),2010-2010,1,1,3,0,13,1,Jan-13,13,4.33,18,0,0,T20,Bowling
BRM Taylor (Zim),2006-2014,26,2,5,0,17,1,Jan-16,17,3.4,30,0,0,T20,Bowling
SR Tendulkar (India),2006-2006,1,1,2.3,0,12,1,1-Dec,12,4.8,15,0,0,T20,Bowling
EP Thompson (NZ),2008-2008,1,1,3,1,18,1,Jan-18,18,6,18,0,0,T20,Bowling
GC Tonge (WI),2009-2009,1,1,4,0,25,1,Jan-25,25,6.25,24,0,0,T20,Bowling
RJW Topley (Eng),2015-2015,1,1,4,0,35,1,Jan-35,35,8.75,24,0,0,T20,Bowling
Umair Ali (UAE),2015-2015,3,2,4,0,28,1,Jan-13,28,7,24,0,0,T20,Bowling
DLS van Bunge (Neth),2008-2013,14,2,2.2,0,15,1,Jan-14,15,6.42,14,0,0,T20,Bowling
UWMBCA Welegedara (SL),2010-2010,2,2,6,0,61,1,Jan-21,61,10.16,36,0,0,T20,Bowling
CL White (Aus),2007-2014,47,5,7,0,51,1,1-Nov,51,7.28,42,0,0,T20,Bowling
LJ Woodcock (NZ),2010-2011,3,3,10,0,70,1,Jan-30,70,7,60,0,0,T20,Bowling
GH Worker (NZ),2015-2015,2,1,2,0,19,1,Jan-19,19,9.5,12,0,0,T20,Bowling
UT Yadav (India),2012-2012,1,1,3,0,24,1,Jan-24,24,8,18,0,0,T20,Bowling
Zamir Khan (Afg),2012-2012,1,1,4,0,26,1,Jan-26,26,6.5,24,0,0,T20,Bowling
C Zhuwao (Zim),2008-2011,5,1,0.2,0,1,1,1-Jan,1,3,2,0,0,T20,Bowling
M Zondeki (SA),2006-2006,1,1,3,0,41,1,Jan-41,41,13.66,18,0,0,T20,Bowling
Abdur Rauf (Pak),2008-2008,1,1,3,0,21,0,-,-,7,-,0,0,T20,Bowling
Aftab Ahmed (Ban),2006-2010,11,1,0.2,0,8,0,-,-,24,-,0,0,T20,Bowling
J Anderson (Ire),2015-2015,4,1,1,0,13,0,-,-,13,-,0,0,T20,Bowling
Anshuman Rath (HK),2015-2015,4,1,1,0,12,0,-,-,12,-,0,0,T20,Bowling
Arsalan Qadir (Can),2010-2010,1,1,1,0,12,0,-,-,12,-,0,0,T20,Bowling
Asad Ali (Pak),2013-2013,2,2,4,0,33,0,-,-,8.25,-,0,0,T20,Bowling
P Awana (India),2012-2012,2,2,6,0,71,0,-,-,11.83,-,0,0,T20,Bowling
GEF Barnett (Can),2008-2010,5,1,1,0,11,0,-,-,11,-,0,0,T20,Bowling
GJ Batty (Eng),2009-2009,1,1,3,0,17,0,-,-,5.66,-,0,0,T20,Bowling
DE Bernard (WI),2009-2009,1,1,4,0,17,0,-,-,4.25,-,0,0,T20,Bowling
RL Bhudia (Kenya),2007-2007,3,3,7.2,0,78,0,-,-,10.63,-,0,0,T20,Bowling
NE Bonner (WI),2011-2012,2,1,2,0,18,0,-,-,9,-,0,0,T20,Bowling
IDR Bradshaw (WI),2006-2006,1,1,4,0,22,0,-,-,5.5,-,0,0,T20,Bowling
DR Brown (Scot),2007-2007,2,1,4,0,44,0,-,-,11,-,0,0,T20,Bowling
DK Butler (WI),2006-2006,1,1,3,0,22,0,-,-,7.33,-,0,0,T20,Bowling
N Deonarine (WI),2010-2013,8,4,9,0,87,0,-,-,9.66,-,0,0,T20,Bowling
BJ Diamanti (NZ),2009-2009,1,1,2,0,19,0,-,-,9.5,-,0,0,T20,Bowling
F du Plessis (SA),2012-2015,26,2,1.2,0,3,0,-,-,2.25,-,0,0,T20,Bowling
PS Eaglestone (Ire),2010-2010,1,1,2,0,16,0,-,-,8,-,0,0,T20,Bowling
Ehsan Nawaz (HK),2014-2014,1,1,1,0,10,0,-,-,10,-,0,0,T20,Bowling
AJ Finch (Aus),2011-2014,22,2,2,0,27,0,-,-,13.5,-,0,0,T20,Bowling
DR Flynn (NZ),2008-2012,5,1,1,0,7,0,-,-,7,-,0,0,T20,Bowling
Gulbadin Naib (Afg),2012-2014,13,3,5,0,43,0,-,-,8.6,-,0,0,T20,Bowling
MJ Guptill (NZ),2009-2015,52,1,1,0,11,0,-,-,11,-,0,0,T20,Bowling
T Henderson (SA),2006-2006,1,1,4,0,31,0,-,-,7.75,-,0,0,T20,Bowling
KC Hodsoll (Ber),2008-2008,1,1,1,0,8,0,-,-,8,-,0,0,T20,Bowling
MEK Hussey (Aus),2005-2012,38,1,1,0,5,0,-,-,5,-,0,0,T20,Bowling
DPMD Jayawardene (SL),2006-2014,55,1,1,0,8,0,-,-,8,-,0,0,T20,Bowling
NG Jones (Ire),2010-2012,5,2,2,0,14,0,-,-,7,-,0,0,T20,Bowling
T Kamungozi (Zim),2014-2014,1,1,2,0,17,0,-,-,8.5,-,0,0,T20,Bowling
M Kartik (India),2007-2007,1,1,4,0,27,0,-,-,6.75,-,0,0,T20,Bowling
JM Kemp (SA),2005-2007,8,1,1,0,5,0,-,-,5,-,0,0,T20,Bowling
Khawar Ali (Oman),2015-2015,1,1,3,0,22,0,-,-,7.33,-,0,0,T20,Bowling
GE Kidd (Ire),2010-2010,1,1,3,0,32,0,-,-,10.66,-,0,0,T20,Bowling
RJ Kirtley (Eng),2007-2007,1,1,1,0,17,0,-,-,17,-,0,0,T20,Bowling
GJP Kruger (SA),2006-2006,1,1,4,0,29,0,-,-,7.25,-,0,0,T20,Bowling
RDM Leverock (Ber),2008-2008,2,2,5,0,27,0,-,-,5.4,-,0,0,T20,Bowling
RN Lewis (WI),2008-2008,1,1,1,0,9,0,-,-,9,-,0,0,T20,Bowling
N Madziva (Zim),2015-2015,1,1,4,0,46,0,-,-,11.5,-,0,0,T20,Bowling
S Matsikenyeri (Zim),2006-2012,10,3,2.4,0,23,0,-,-,8.62,-,0,0,T20,Bowling
GJ McCarter (Ire),2015-2015,3,2,5,0,50,0,-,-,10,-,0,0,T20,Bowling
Mehrab Hossain jnr (Ban),2008-2009,2,1,2.5,0,20,0,-,-,7.05,-,0,0,T20,Bowling
Mehran Khan (Oman),2015-2015,1,1,4,0,32,0,-,-,8,-,0,0,T20,Bowling
KO Meth (Zim),2012-2012,2,2,7,0,64,0,-,-,9.14,-,0,0,T20,Bowling
Mohammad Shahzad (UAE),2015-2015,3,3,2.1,0,27,0,-,-,12.46,-,0,0,T20,Bowling
Mohammad Tauqir (UAE),2015-2015,3,3,7,1,55,0,-,-,7.85,-,0,0,T20,Bowling
HJC Mol (Neth),2008-2008,4,1,1.3,0,12,0,-,-,8,-,0,0,T20,Bowling
Mominul Haque (Ban),2012-2014,6,2,3,0,32,0,-,-,10.66,-,0,0,T20,Bowling
Nasir Aziz (UAE),2015-2015,1,1,4,0,21,0,-,-,5.25,-,0,0,T20,Bowling
AR Nurse (WI),2011-2015,4,4,13,0,102,0,-,-,7.84,-,0,0,T20,Bowling
LN Oluoch (Kenya),2013-2013,1,1,2,0,30,0,-,-,15,-,0,0,T20,Bowling
SD Parry (Eng),2014-2014,3,3,8,0,72,0,-,-,9,-,0,0,T20,Bowling
AK Perera (SL),2013-2014,2,1,1,0,17,0,-,-,17,-,0,0,T20,Bowling
PDRL Perera (SL),2006-2006,2,2,7,0,77,0,-,-,11,-,0,0,T20,Bowling
OL Pitcher (Ber),2008-2008,3,1,1,0,7,0,-,-,7,-,0,0,T20,Bowling
KTGD Prasad (SL),2011-2011,1,1,3,0,37,0,-,-,12.33,-,0,0,T20,Bowling
EC Rainsford (Zim),2010-2010,2,2,6,0,67,0,-,-,11.16,-,0,0,T20,Bowling
Robiul Islam (Ban),2013-2013,1,1,1,0,13,0,-,-,13,-,0,0,T20,Bowling
Rohan Mustafa (UAE),2014-2015,4,3,8.5,0,61,0,-,-,6.9,-,0,0,T20,Bowling
Saad Nasim (Pak),2014-2014,3,1,1,0,12,0,-,-,12,-,0,0,T20,Bowling
Sajedul Islam (Ban),2013-2013,1,1,1,0,15,0,-,-,15,-,0,0,T20,Bowling
V Sehwag (India),2006-2012,19,1,1,0,20,0,-,-,20,-,0,0,T20,Bowling
Shabbir Ahmed (Pak),2007-2007,1,1,2,0,19,0,-,-,9.5,-,0,0,T20,Bowling
GC Smith (SA),2005-2011,33,3,4,0,57,0,-,-,14.25,-,0,0,T20,Bowling
JN Snape (Eng),2007-2007,1,1,1,0,12,0,-,-,12,-,0,0,T20,Bowling
Sohaib Maqsood (Pak),2013-2015,16,1,1,0,12,0,-,-,12,-,0,0,T20,Bowling
CA Soper (PNG),2015-2015,1,1,4,0,22,0,-,-,5.5,-,0,0,T20,Bowling
Soumya Sarkar (Ban),2015-2015,3,1,1,0,11,0,-,-,11,-,0,0,T20,Bowling
MP Stoinis (Aus),2015-2015,1,1,1,0,13,0,-,-,13,-,0,0,T20,Bowling
Suhrawadi Shuvo (Ban),2010-2010,1,1,1,0,12,0,-,-,12,-,0,0,T20,Bowling
T Taibu (Zim),2007-2012,17,2,4,0,41,0,-,-,10.25,-,0,0,T20,Bowling
RJ Trott (Ber),2008-2008,3,2,6.3,0,42,0,-,-,6.46,-,0,0,T20,Bowling
TE Tucker (Ber),2008-2008,1,1,2,0,5,0,-,-,2.5,-,0,0,T20,Bowling
S Tyagi (India),2009-2009,1,1,2,0,21,0,-,-,10.5,-,0,0,T20,Bowling
Usman Khan (Pak),2013-2013,2,2,5,0,61,0,-,-,12.2,-,0,0,T20,Bowling
JDF Vandersay (SL),2015-2015,2,2,6,0,44,0,-,-,7.33,-,0,0,T20,Bowling
M Vijay (India),2010-2015,9,1,2,0,9,0,-,-,4.5,-,0,0,T20,Bowling
MN Waller (Zim),2011-2015,12,1,1,0,4,0,-,-,4,-,0,0,T20,Bowling
JW Wilson (NZ),2005-2005,1,1,4,0,43,0,-,-,10.75,-,0,0,T20,Bowling
Yasir Shah (Pak),2011-2011,2,2,4,0,39,0,-,-,9.75,-,0,0,T20,Bowling
Aamir Kaleem (Oman),2015-2015,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Abdul Shakoor (UAE),2015-2015,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Afsar Zazai (Afg),2013-2013,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RI Ahmed (Neth),2015-2015,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Ahmed Shehzad (Pak),2009-2015,35,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
PS Airee (Nepal),2015-2015,7,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
TR Ambrose (Eng),2008-2008,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Amir Ali (Oman),2015-2015,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Amjad Ali (UAE),2014-2015,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
HM Amla (SA),2009-2015,30,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Anamul Haque (Ban),2012-2014,11,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Anas Khan (HK),2014-2014,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RP Arnold (SL),2006-2006,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Asad Shafiq (Pak),2010-2012,10,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Asghar Stanikzai (Afg),2010-2015,19,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MS Atapattu (SL),2006-2006,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JJ Atkinson (HK),2014-2015,8,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Awais Zia (Pak),2012-2014,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Babar Hayat (HK),2014-2015,8,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
S Badrinath (India),2011-2011,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
A Bagai (Can),2008-2013,9,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
GJ Bailey (Aus),2012-2014,28,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JM Bairstow (Eng),2011-2015,19,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
A Balbirnie (Ire),2015-2015,7,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AB Barath (WI),2010-2011,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
W Barresi (Neth),2012-2015,27,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MC Bascombe (WI),2011-2011,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
OO Bascome (Ber),2008-2008,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
TC Bastiampillai (Can),2010-2010,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CS Baugh (WI),2008-2012,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
IR Bell (Eng),2006-2014,8,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
B Bhandari (Nepal),2014-2015,10,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RA Bhatti (Can),2012-2012,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
IS Billcliff (Can),2010-2010,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SW Billings (Eng),2015-2015,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
TR Birt (Aus),2010-2012,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AM Blignaut (Zim),2010-2010,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
GH Bodi (SA),2007-2007,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
LE Bosman (SA),2006-2010,14,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MV Boucher (SA),2005-2010,25,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DM Bravo (WI),2010-2014,12,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JP Bray (Ire),2009-2009,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
NT Broom (NZ),2009-2013,10,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DG Brownlie (NZ),2010-2014,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
NB Budayair (Nepal),2014-2014,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JC Buttler (Eng),2011-2015,38,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AF Buurman (Neth),2010-2010,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MA Carberry (Eng),2014-2014,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JJ Celestine (Ber),2008-2008,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RW Chakabva (Zim),2008-2015,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
S Chanderpaul (WI),2006-2010,22,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
LD Chandimal (SL),2010-2014,27,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MS Chapman (HK),2014-2015,7,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
J Charles (WI),2011-2014,21,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DO Christian (WI),2011-2011,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
FRJ Coleman (Scot),2013-2013,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AN Cook (Eng),2007-2009,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
BN Cooper (Neth),2013-2015,19,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CK Coventry (Zim),2010-2015,13,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MH Cross (Scot),2013-2015,12,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
D Daesrath (Can),2013-2013,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RR David (Can),2008-2008,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SM Davies (Eng),2009-2011,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
C de Grandhomme (NZ),2012-2012,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
TN de Grooth (Neth),2008-2013,15,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Q de Kock (SA),2012-2015,22,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SI de Saram (SL),2009-2009,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DM de Silva (SL),2015-2015,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AB de Villiers (SA),2006-2015,63,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
S Dhawan (India),2011-2015,8,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Dhiman Ghosh (Ban),2008-2008,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MS Dhoni (India),2006-2015,52,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
HH Dippenaar (SA),2006-2006,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
TM Dowlin (WI),2009-2010,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
R Dravid (India),2011-2011,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
BR Dunk (Aus),2014-2014,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
J Edness (Ber),2008-2008,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CR Ervine (Zim),2010-2015,12,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Faizan Asif (UAE),2014-2015,6,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CJ Ferguson (Aus),2009-2009,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SE Findlay (WI),2008-2008,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
R Flannigan (Scot),2012-2012,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SP Fleming (NZ),2005-2006,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
ADS Fletcher (WI),2008-2015,22,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CR Foggo (Ber),2008-2008,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JS Foster (Eng),2009-2009,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
PG Fulton (NZ),2006-2012,12,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
G Gambhir (India),2007-2012,37,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
D Ganga (WI),2006-2006,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
HH Gibbs (SA),2005-2010,23,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AC Gilchrist (Aus),2005-2008,13,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DM Gondaria (Kenya),2013-2013,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
TG Gordon (Can),2012-2012,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
R Gunasekera (Can),2012-2013,8,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
BJ Haddin (Aus),2006-2014,34,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AD Hales (Eng),2011-2015,35,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
GM Hamilton (Scot),2007-2010,12,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Hammad Azam (Pak),2012-2013,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Hamza Tariq (Can),2013-2013,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Haris Sohail (Pak),2013-2015,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Hashmatullah Shahidi (Afg),2013-2013,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
ML Hayden (Aus),2005-2007,9,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DL Hemp (Ber),2008-2008,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RR Hendricks (SA),2014-2015,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
WW Hinds (WI),2006-2010,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
GJ Hopkins (NZ),2007-2010,10,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JM How (NZ),2007-2008,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
PJ Hughes (Aus),2014-2014,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DP Hyatt (WI),2011-2012,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Imran Farhat (Pak),2010-2011,7,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Imran Nazir (Pak),2007-2012,25,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Imrul Kayes (Ban),2010-2011,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CA Ingram (SA),2010-2012,9,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
PJ Ingram (NZ),2010-2010,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Inzamam-ul-Haq (Pak),2006-2006,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
KM Jadhav (India),2015-2015,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Jahurul Islam (Ban),2010-2013,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Jatinder Singh (Oman),2015-2015,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Javed Ahmadi (Afg),2012-2012,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CU Jayasinghe (SL),2009-2010,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JS Jesani (Kenya),2007-2007,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
K Jethi (Can),2008-2008,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
GO Jones (Eng),2005-2006,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
EC Joyce (Eng/Ire),2006-2014,18,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Junaid Siddique (Ban),2007-2012,7,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
S Jyoti (Can),2008-2008,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Kamran Akmal (Pak),2006-2014,54,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SHT Kandamby (SL),2008-2011,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CK Kapugedera (SL),2006-2015,23,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
IA Karim (Kenya),2013-2013,7,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
KD Karthik (India),2006-2010,9,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SM Katich (Aus),2005-2006,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AN Kervezee (Neth),2009-2012,10,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
S Keshvani (Can),2010-2010,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RWT Key (Eng),2009-2009,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SP Khakurel (Nepal),2014-2015,8,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Khalid Latif (Pak),2008-2012,7,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
C Kieswetter (Eng),2010-2012,25,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
HG Kuhn (SA),2009-2011,5,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
HGJM Kulatunga (SL),2008-2008,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
NR Kumar (Can),2012-2013,6,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
TWM Latham (NZ),2012-2015,12,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RE Levi (SA),2012-2012,13,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Liton Das (Ban),2015-2015,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
MJ Lumb (Eng),2010-2014,27,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CA Lynn (Aus),2014-2014,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
NFI McCallum (Scot),2007-2010,11,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
BB McCullum (NZ),2005-2015,71,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
PD McGlashan (NZ),2006-2010,11,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
ND McKenzie (SA),2006-2009,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
CD McMillan (NZ),2005-2007,8,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
NJ Maddinson (Aus),2013-2014,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RP Magar (Nepal),2014-2015,6,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
G Malla (Nepal),2014-2015,11,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
AK Mandal (Nepal),2015-2015,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
SE Marsh (Aus),2008-2013,13,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
HJH Marshall (NZ),2005-2006,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
JAH Marshall (NZ),2005-2008,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
XM Marshall (WI),2008-2009,6,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DR Martyn (Aus),2005-2006,4,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
RD McCann (Ire),2012-2012,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
DA Miller (SA),2010-2015,37,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Misbah-ul-Haq (Pak),2007-2012,39,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Mohammad Iqbal (Can),2008-2008,3,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Mohammad Mithun (Ban),2014-2014,2,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Mohammad Qazi (Can),2008-2008,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Mohammad Rizwan (Pak),2015-2015,6,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Mohammad Salman (Pak),2011-2011,1,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
Mohammad Shahzad (Afg),2010-2015,31,-,-,-,-,-,-,-,-,-,-,-,T20,Bowling
